,net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume,annual_consume_lowtarif_perc,smartmeter_perc,Year
520,Endinet,871688700000002681,Jeroen Boschlaan,5613GA,5613GA,EINDHOVEN,49.0,100.0,100.0,86,1x35,3879,10.0,8.0,2016.0
521,Endinet,871688700000002681,Jeroen Boschlaan,5613GB,5613GB,EINDHOVEN,32.0,100.0,100.0,94,1x35,2316,3.0,0.0,2016.0
522,Endinet,871688700000002681,Jeroen Boschlaan,5613GC,5613GC,EINDHOVEN,22.0,100.0,100.0,82,1x35,3420,23.0,0.0,2016.0
523,Endinet,871688700000002681,Jeroen Boschlaan,5613GD,5613GD,EINDHOVEN,20.0,100.0,100.0,90,1x35,3589,5.0,0.0,2016.0
524,Endinet,871688700000002681,Eeckhoutstraat,5613GE,5613GE,EINDHOVEN,27.0,100.0,100.0,100,1x35,2559,7.0,4.0,2016.0
525,Endinet,871688700000002681,Eeckhoutstraat,5613GG,5613GG,EINDHOVEN,19.0,95.0,100.0,95,1x35,2818,11.0,5.0,2016.0
526,Endinet,871688700000002681,Jacob Marisplein,5613GH,5613GK,EINDHOVEN,35.0,100.0,97.0,77,1x35,2608,26.0,26.0,2016.0
527,Endinet,871688700000002681,Mesdagstraat,5613GL,5613GL,EINDHOVEN,18.0,100.0,100.0,83,1x35,3320,11.0,6.0,2016.0
528,Endinet,871688700000002681,Mesdagstraat,5613GM,5613GM,EINDHOVEN,13.0,100.0,100.0,77,1x35,2573,0.0,0.0,2016.0
529,Endinet,871688700000002681,Van Ostadestraat,5613GP,5613GP,EINDHOVEN,41.0,100.0,100.0,88,1x35,3093,0.0,0.0,2016.0
530,Endinet,871688700000002681,Abraham v Diepenbeeckstr,5613HA,5613HA,EINDHOVEN,19.0,100.0,100.0,79,1x35,3101,21.0,5.0,2016.0
531,Endinet,871688700000002681,Abraham v Diepenbeeckstr,5613HB,5613HB,EINDHOVEN,19.0,100.0,100.0,95,1x35,1923,5.0,5.0,2016.0
532,Endinet,871688700000002681,Rembrandtplein,5613HC,5613HC,EINDHOVEN,20.0,100.0,100.0,90,1x35,1873,10.0,10.0,2016.0
533,Endinet,871688700000002681,Rembrandtplein,5613HD,5613HD,EINDHOVEN,28.0,100.0,100.0,86,1x35,2440,18.0,18.0,2016.0
534,Endinet,871688700000002681,Theodoor van Thuldenstr,5613HE,5613HE,EINDHOVEN,20.0,100.0,100.0,90,1x35,2430,20.0,20.0,2016.0
535,Endinet,871688700000002681,Theodoor van Thuldenstr,5613HG,5613HG,EINDHOVEN,20.0,100.0,100.0,90,1x35,2098,20.0,10.0,2016.0
536,Endinet,871688700000002681,Terwestenstraat,5613HH,5613HH,EINDHOVEN,25.0,100.0,100.0,88,1x35,2176,12.0,8.0,2016.0
537,Endinet,871688700000002681,Terwestenstraat,5613HJ,5613HJ,EINDHOVEN,21.0,100.0,100.0,81,1x35,2650,14.0,14.0,2016.0
538,Endinet,871688700000002681,Hobbemastraat,5613HK,5613HK,EINDHOVEN,17.0,94.0,100.0,47,1x35,7781,35.0,18.0,2016.0
539,Endinet,871688700000002681,Hobbemastraat,5613HL,5613HL,EINDHOVEN,14.0,100.0,100.0,57,1x35,7775,7.0,0.0,2016.0
540,Endinet,871688700000002681,Gerard Doustraat,5613HM,5613HM,EINDHOVEN,26.0,100.0,100.0,85,1x35,3034,15.0,12.0,2016.0
541,Endinet,871688700000002681,Gerard Doustraat,5613HN,5613HN,EINDHOVEN,26.0,100.0,100.0,96,1x35,2408,8.0,4.0,2016.0
542,Endinet,871688700000002681,Kempensebaan,5613JA,5613JA,EINDHOVEN,14.0,93.0,93.0,71,1x35,3158,14.0,14.0,2016.0
543,Endinet,871688700000002681,Kempensebaan,5613JB,5613JB,EINDHOVEN,10.0,100.0,100.0,90,1x35,3481,0.0,0.0,2016.0
544,Endinet,871688700000002681,Kempensebaan,5613JC,5613JC,EINDHOVEN,22.0,100.0,100.0,91,1x35,2791,9.0,9.0,2016.0
545,Endinet,871688700000002681,Kempensebaan,5613JD,5613JD,EINDHOVEN,14.0,100.0,100.0,100,1x35,3485,0.0,0.0,2016.0
546,Endinet,871688700000002681,Kempensebaan,5613JE,5613JE,EINDHOVEN,17.0,100.0,100.0,100,1x35,2757,18.0,18.0,2016.0
547,Endinet,871688700000002681,Kempensebaan,5613JG,5613JG,EINDHOVEN,21.0,100.0,100.0,67,1x35,3085,5.0,5.0,2016.0
548,Endinet,871688700000002681,Van Minderhoutstraat,5613JH,5613JJ,EINDHOVEN,23.0,100.0,100.0,87,1x35,1983,26.0,17.0,2016.0
549,Endinet,871688700000002681,Vincent van Goghstraat,5613JK,5613JK,EINDHOVEN,29.0,100.0,100.0,86,1x35,2303,14.0,14.0,2016.0
550,Endinet,871688700000002681,Antoon Derkinderenstraat,5613JL,5613JL,EINDHOVEN,11.0,100.0,100.0,91,1x35,2334,45.0,45.0,2016.0
551,Endinet,871688700000002681,Antoon Derkinderenstraat,5613JM,5613JM,EINDHOVEN,14.0,100.0,100.0,79,1x35,1383,57.0,57.0,2016.0
552,Endinet,871688700000002681,Jan van Goyenstraat,5613JN,5613JN,EINDHOVEN,16.0,100.0,100.0,94,1x35,2177,6.0,6.0,2016.0
553,Endinet,871688700000002681,Jan van Goyenstraat,5613JP,5613JP,EINDHOVEN,19.0,100.0,100.0,89,1x35,3056,16.0,5.0,2016.0
554,Endinet,871688700000002681,Rubensstraat,5613JR,5613JR,EINDHOVEN,14.0,100.0,100.0,79,1x35,2937,14.0,0.0,2016.0
555,Endinet,871688700000002681,Rubensstraat,5613JS,5613JS,EINDHOVEN,13.0,100.0,100.0,85,1x35,3942,8.0,8.0,2016.0
556,Endinet,871688700000002681,Rubensstraat,5613JT,5613JT,EINDHOVEN,13.0,100.0,100.0,62,1x35,3976,15.0,15.0,2016.0
557,Endinet,871688700000002681,Rubensstraat,5613JV,5613JV,EINDHOVEN,17.0,100.0,100.0,88,1x35,2542,18.0,6.0,2016.0
558,Endinet,871688700000002681,Crabethstraat,5613JZ,5613JZ,EINDHOVEN,43.0,100.0,100.0,86,1x35,3933,16.0,9.0,2016.0
559,Endinet,871688700000002681,Pieter Breughelstraat,5613KA,5613KA,EINDHOVEN,12.0,100.0,100.0,67,1x35,2991,8.0,0.0,2016.0
560,Endinet,871688700000002681,Pieter Breughelstraat,5613KB,5613KB,EINDHOVEN,17.0,100.0,100.0,71,1x35,3829,18.0,6.0,2016.0
561,Endinet,871688700000002681,Bosboomstraat,5613KC,5613KC,EINDHOVEN,18.0,100.0,100.0,100,1x35,3596,6.0,0.0,2016.0
562,Endinet,871688700000002681,Bosboomstraat,5613KD,5613KD,EINDHOVEN,22.0,100.0,100.0,91,1x35,3144,27.0,18.0,2016.0
563,Endinet,871688700000002681,Bosboomstraat,5613KE,5613KE,EINDHOVEN,17.0,100.0,100.0,88,1x35,2393,6.0,6.0,2016.0
564,Endinet,871688700000002681,Bosboomstraat,5613KG,5613KG,EINDHOVEN,17.0,100.0,100.0,88,1x35,3334,6.0,6.0,2016.0
565,Endinet,871688700000002681,Adriaen Brouwerstraat,5613KH,5613KK,EINDHOVEN,37.0,100.0,76.0,76,1x35,9584,78.0,68.0,2016.0
566,Endinet,871688700000002681,Klein Tongelrepad,5613KL,5613KR,EINDHOVEN,37.0,100.0,100.0,76,1x35,3555,51.0,46.0,2016.0
567,Endinet,871688700000002681,Paulus Potterstraat,5613KS,5613KS,EINDHOVEN,26.0,100.0,100.0,88,1x35,3156,8.0,0.0,2016.0
568,Endinet,871688700000002681,Frans Halsstraat,5613KT,5613KT,EINDHOVEN,24.0,100.0,100.0,92,1x35,2640,8.0,4.0,2016.0
569,Endinet,871688700000002681,Frans Halsstraat,5613KV,5613KV,EINDHOVEN,19.0,100.0,100.0,79,1x35,3476,0.0,0.0,2016.0
570,Endinet,871688700000002681,Frans Halsstraat,5613KW,5613KW,EINDHOVEN,17.0,100.0,100.0,94,1x35,3217,12.0,0.0,2016.0
571,Endinet,871688700000002681,Van Dijckstraat,5613KX,5613KX,EINDHOVEN,16.0,100.0,100.0,100,1x35,2253,6.0,6.0,2016.0
572,Endinet,871688700000002681,Wouwermanstraat,5613KZ,5613KZ,EINDHOVEN,16.0,100.0,100.0,69,1x35,4414,6.0,6.0,2016.0
573,Endinet,871688700000002681,Breitnerstraat,5613LA,5613LC,EINDHOVEN,25.0,96.0,100.0,40,1x35,12659,20.0,4.0,2016.0
574,Endinet,871688700000002681,Gabriel Metsulaan,5613LD,5613LD,EINDHOVEN,18.0,100.0,100.0,83,1x35,3444,6.0,0.0,2016.0
575,Endinet,871688700000002681,Kanaaldijk-Zuid,5613LE,5613LJ,EINDHOVEN,23.0,100.0,100.0,39,3x25,14028,35.0,17.0,2016.0
576,Endinet,871688700000002681,van Wassenhovestraat,5613LK,5613LK,EINDHOVEN,15.0,100.0,100.0,87,1x35,3514,13.0,0.0,2016.0
577,Endinet,871688700000002681,van Wassenhovestraat,5613LL,5613LL,EINDHOVEN,23.0,96.0,100.0,65,1x35,3543,13.0,4.0,2016.0
578,Endinet,871688700000002681,Geldropseweg,5613LM,5613LM,EINDHOVEN,32.0,100.0,97.0,78,1x35,3921,9.0,6.0,2016.0
579,Endinet,871688700000002681,Geldropseweg,5613LN,5613LP,EINDHOVEN,25.0,100.0,100.0,48,1x35,4381,12.0,0.0,2016.0
580,Endinet,871688700000002681,Petrus Dondersstraat,5613LR,5613LR,EINDHOVEN,20.0,90.0,100.0,55,3x25,3031,20.0,10.0,2016.0
581,Endinet,871688700000002681,Petrus Dondersstraat,5613LS,5613LS,EINDHOVEN,19.0,100.0,100.0,74,1x35,3166,5.0,0.0,2016.0
582,Endinet,871688700000002681,Petrus Dondersstraat,5613LT,5613LT,EINDHOVEN,21.0,100.0,100.0,100,1x35,2080,0.0,0.0,2016.0
583,Endinet,871688700000002681,Petrus Dondersstraat,5613LV,5613LV,EINDHOVEN,21.0,100.0,100.0,95,1x35,1601,5.0,5.0,2016.0
584,Endinet,871688700000002681,Frans Masereelstraat,5613LW,5613LX,EINDHOVEN,21.0,90.0,100.0,86,1x35,2737,14.0,5.0,2016.0
585,Endinet,871688700000002681,Joachim Patinirstraat,5613LZ,5613LZ,EINDHOVEN,19.0,100.0,100.0,47,1x35,3083,26.0,5.0,2016.0
586,Endinet,871688700000002681,Picassohof,5613MA,5613MA,EINDHOVEN,17.0,100.0,100.0,94,1x35,1660,0.0,0.0,2016.0
587,Endinet,871688700000002681,Picassohof,5613MB,5613MB,EINDHOVEN,13.0,100.0,100.0,92,1x35,1605,0.0,0.0,2016.0
588,Endinet,871688700000002681,Picassohof,5613MC,5613MC,EINDHOVEN,28.0,100.0,100.0,89,1x35,1581,11.0,7.0,2016.0
589,Endinet,871688700000002681,Picassohof,5613MD,5613MD,EINDHOVEN,15.0,100.0,100.0,93,1x35,1443,0.0,0.0,2016.0
590,Endinet,871688700000002681,Constant Nefkensstraat,5613ME,5613ME,EINDHOVEN,13.0,100.0,100.0,54,3x25,7038,0.0,0.0,2016.0
591,Endinet,871688700000002681,Picushof,5613SB,5613SB,EINDHOVEN,12.0,100.0,100.0,83,1x35,4754,17.0,17.0,2016.0
592,Endinet,871688700000002681,Picushof,5613SC,5613SC,EINDHOVEN,56.0,100.0,100.0,100,1x35,2528,5.0,2.0,2016.0
593,Endinet,871688700000002681,Picushof,5613SE,5613SE,EINDHOVEN,57.0,96.0,100.0,93,1x35,2987,11.0,9.0,2016.0
594,Endinet,871688700000002681,Picushof,5613SG,5613SG,EINDHOVEN,15.0,100.0,100.0,93,3x25,4945,13.0,0.0,2016.0
595,Endinet,871688700000002681,St Jorislaan,5614AA,5614AA,EINDHOVEN,24.0,100.0,100.0,58,3x25,4534,46.0,25.0,2016.0
596,Endinet,871688700000002681,Schalmstraat,5614AC,5614AC,EINDHOVEN,25.0,100.0,100.0,64,1x35,3617,20.0,12.0,2016.0
597,Endinet,871688700000002681,Schalmstraat,5614AD,5614AD,EINDHOVEN,64.0,97.0,98.0,91,1x35,3486,5.0,3.0,2016.0
598,Endinet,871688700000002681,Geldropseweg,5614AE,5614AG,EINDHOVEN,25.0,100.0,100.0,72,1x35,3866,16.0,4.0,2016.0
599,Endinet,871688700000002681,Petrus Dondersstraat,5614AH,5614AH,EINDHOVEN,13.0,92.0,100.0,54,3x25,3212,15.0,0.0,2016.0
600,Endinet,871688700000002681,Petrus Dondersstraat,5614AJ,5614AJ,EINDHOVEN,15.0,80.0,100.0,53,1x35,3309,20.0,13.0,2016.0
601,Endinet,871688700000002681,Petrus Dondersstraat,5614AK,5614AK,EINDHOVEN,24.0,100.0,100.0,92,1x35,2072,4.0,0.0,2016.0
602,Endinet,871688700000002681,St Odastraat,5614AL,5614AL,EINDHOVEN,12.0,100.0,100.0,58,1x35,4088,25.0,8.0,2016.0
603,Endinet,871688700000002681,St Odastraat,5614AM,5614AM,EINDHOVEN,15.0,100.0,100.0,53,3x25,3483,20.0,0.0,2016.0
604,Endinet,871688700000002681,St Odulphusstraat,5614AN,5614AN,EINDHOVEN,21.0,95.0,100.0,71,1x35,3707,24.0,10.0,2016.0
605,Endinet,871688700000002681,St Odulphusstraat,5614AP,5614AP,EINDHOVEN,20.0,100.0,100.0,65,1x35,3699,30.0,10.0,2016.0
606,Endinet,871688700000002681,Gasthuisstraat,5614AS,5614AX,EINDHOVEN,23.0,100.0,100.0,96,1x35,2923,9.0,9.0,2016.0
607,Endinet,871688700000002681,Burghplein,5614BA,5614BA,EINDHOVEN,26.0,100.0,100.0,62,1x35,3579,0.0,0.0,2016.0
608,Endinet,871688700000002681,Burghstraat,5614BB,5614BB,EINDHOVEN,12.0,100.0,100.0,83,1x35,3304,0.0,0.0,2016.0
609,Endinet,871688700000002681,Burghstraat,5614BC,5614BC,EINDHOVEN,13.0,100.0,100.0,92,1x35,3659,15.0,0.0,2016.0
610,Endinet,871688700000002681,Burghstraat,5614BD,5614BD,EINDHOVEN,33.0,100.0,100.0,58,1x35,3247,12.0,3.0,2016.0
611,Endinet,871688700000002681,1e Wilakkersstraat,5614BE,5614BE,EINDHOVEN,20.0,100.0,100.0,65,1x35,2737,20.0,15.0,2016.0
612,Endinet,871688700000002681,1e Wilakkersstraat,5614BG,5614BG,EINDHOVEN,18.0,100.0,100.0,83,1x35,2707,17.0,0.0,2016.0
613,Endinet,871688700000002681,1e Wilakkersstraat,5614BH,5614BH,EINDHOVEN,22.0,100.0,100.0,55,3x25,4016,9.0,5.0,2016.0
614,Endinet,871688700000002681,1e Wilakkersstraat,5614BJ,5614BJ,EINDHOVEN,15.0,100.0,100.0,87,1x35,2622,20.0,7.0,2016.0
615,Endinet,871688700000002681,2e Wilakkersstraat,5614BK,5614BN,EINDHOVEN,62.0,94.0,100.0,69,1x35,3752,13.0,8.0,2016.0
616,Endinet,871688700000002681,St Servaasweg,5614CA,5614CB,EINDHOVEN,21.0,100.0,100.0,95,3x25,1957,5.0,5.0,2016.0
617,Endinet,871688700000002681,St Servaasweg,5614CC,5614CC,EINDHOVEN,21.0,100.0,100.0,62,3x25,2207,0.0,0.0,2016.0
618,Endinet,871688700000002681,St Nicasiusstraat,5614CD,5614CD,EINDHOVEN,13.0,100.0,100.0,77,1x35,2458,8.0,8.0,2016.0
619,Endinet,871688700000002681,St Nicasiusstraat,5614CE,5614CE,EINDHOVEN,12.0,100.0,100.0,92,1x35,1838,25.0,0.0,2016.0
620,Endinet,871688700000002681,St Nicasiusstraat,5614CG,5614CG,EINDHOVEN,25.0,100.0,100.0,88,1x35,2054,8.0,4.0,2016.0
621,Endinet,871688700000002681,St Hubertusstraat,5614CH,5614CH,EINDHOVEN,41.0,100.0,100.0,98,1x35,2497,5.0,0.0,2016.0
622,Endinet,871688700000002681,St Hubertusstraat,5614CJ,5614CJ,EINDHOVEN,25.0,100.0,100.0,88,1x35,2253,4.0,4.0,2016.0
623,Endinet,871688700000002681,St Hubertusstraat,5614CK,5614CK,EINDHOVEN,22.0,95.0,100.0,82,1x35,2514,14.0,14.0,2016.0
624,Endinet,871688700000002681,Servaasplein,5614CL,5614CM,EINDHOVEN,20.0,100.0,100.0,50,3x25,7547,35.0,20.0,2016.0
625,Endinet,871688700000002681,St Leonardusstraat,5614ED,5614ED,EINDHOVEN,27.0,100.0,100.0,93,1x35,1842,4.0,0.0,2016.0
626,Endinet,871688700000002681,St Leonardusstraat,5614EE,5614EE,EINDHOVEN,26.0,100.0,100.0,85,1x35,1963,15.0,12.0,2016.0
627,Endinet,871688700000002681,St Leonardusstraat,5614EG,5614EG,EINDHOVEN,25.0,100.0,100.0,92,1x35,2185,12.0,4.0,2016.0
628,Endinet,871688700000002681,St Leonardusstraat,5614EH,5614EH,EINDHOVEN,27.0,100.0,100.0,96,1x35,1327,7.0,4.0,2016.0
629,Endinet,871688700000002681,St Leonardusstraat,5614EJ,5614EJ,EINDHOVEN,26.0,100.0,100.0,88,1x35,1436,4.0,4.0,2016.0
630,Endinet,871688700000002681,St Leonardusstraat,5614EK,5614EK,EINDHOVEN,25.0,100.0,100.0,92,1x35,1986,0.0,0.0,2016.0
631,Endinet,871688700000002681,St Adrianusstraat,5614EL,5614EL,EINDHOVEN,22.0,100.0,100.0,86,1x35,2426,9.0,5.0,2016.0
632,Endinet,871688700000002681,St Adrianusstraat,5614EM,5614EM,EINDHOVEN,19.0,100.0,100.0,95,1x35,2673,0.0,0.0,2016.0
633,Endinet,871688700000002681,St Adrianusstraat,5614EN,5614EN,EINDHOVEN,15.0,87.0,100.0,73,3x25,4952,13.0,7.0,2016.0
634,Endinet,871688700000002681,St Adrianusstraat,5614EP,5614EP,EINDHOVEN,25.0,100.0,100.0,68,1x35,2280,12.0,0.0,2016.0
635,Endinet,871688700000002681,St Jansweg,5614ER,5614ER,EINDHOVEN,17.0,100.0,100.0,65,3x25,3571,35.0,18.0,2016.0
636,Endinet,871688700000002681,St Jansweg,5614ES,5614ES,EINDHOVEN,19.0,100.0,100.0,58,3x25,3111,16.0,0.0,2016.0
637,Endinet,871688700000002681,Rozemarijnstraat,5614GA,5614GA,EINDHOVEN,20.0,95.0,100.0,60,1x35,3208,15.0,10.0,2016.0
638,Endinet,871688700000002681,Rozemarijnstraat,5614GB,5614GB,EINDHOVEN,14.0,100.0,93.0,43,1x35,2358,21.0,14.0,2016.0
639,Endinet,871688700000002681,Amaryllisstraat,5614GC,5614GC,EINDHOVEN,14.0,100.0,100.0,79,1x35,2248,7.0,0.0,2016.0
640,Endinet,871688700000002681,Azaleastraat,5614GD,5614GD,EINDHOVEN,18.0,100.0,100.0,67,1x35,3080,17.0,17.0,2016.0
641,Endinet,871688700000002681,Azaleastraat,5614GE,5614GE,EINDHOVEN,16.0,100.0,100.0,81,1x35,3098,0.0,0.0,2016.0
642,Endinet,871688700000002681,Spiraeastraat,5614GG,5614GG,EINDHOVEN,30.0,93.0,100.0,87,1x35,1560,10.0,10.0,2016.0
643,Endinet,871688700000002681,Spiraeastraat,5614GH,5614GH,EINDHOVEN,23.0,100.0,100.0,74,1x35,2848,9.0,9.0,2016.0
644,Endinet,871688700000002681,Heistraat,5614GJ,5614GJ,EINDHOVEN,24.0,100.0,100.0,71,1x35,2898,8.0,0.0,2016.0
645,Endinet,871688700000002681,Heistraat,5614GK,5614GK,EINDHOVEN,25.0,100.0,100.0,72,1x35,2892,16.0,12.0,2016.0
646,Endinet,871688700000002681,Lupinestraat,5614GL,5614GL,EINDHOVEN,14.0,100.0,100.0,86,1x35,2970,0.0,0.0,2016.0
647,Endinet,871688700000002681,Lupinestraat,5614GM,5614GN,EINDHOVEN,26.0,96.0,100.0,46,1x35,4214,23.0,23.0,2016.0
648,Endinet,871688700000002681,Dopheide,5614GP,5614GP,EINDHOVEN,21.0,100.0,95.0,57,1x35,5657,38.0,38.0,2016.0
649,Endinet,871688700000002681,Heezerweg,5614HA,5614HB,EINDHOVEN,23.0,100.0,100.0,52,1x35,3879,22.0,9.0,2016.0
650,Endinet,871688700000002681,Heezerweg,5614HC,5614HC,EINDHOVEN,21.0,100.0,100.0,62,3x25,4643,14.0,5.0,2016.0
651,Endinet,871688700000002681,Heezerweg,5614HD,5614HD,EINDHOVEN,29.0,100.0,100.0,59,1x35,7811,28.0,17.0,2016.0
652,Endinet,871688700000002681,Heezerweg,5614HE,5614HE,EINDHOVEN,23.0,100.0,100.0,61,1x35,4968,13.0,13.0,2016.0
653,Endinet,871688700000002681,Heezerweg,5614HG,5614HG,EINDHOVEN,14.0,93.0,100.0,64,3x25,4992,14.0,14.0,2016.0
654,Endinet,871688700000002681,Heezerweg,5614HH,5614HH,EINDHOVEN,29.0,100.0,100.0,72,1x35,3826,24.0,17.0,2016.0
655,Endinet,871688700000002681,Heezerweg,5614HJ,5614HJ,EINDHOVEN,17.0,100.0,100.0,53,1x35,5213,6.0,6.0,2016.0
656,Endinet,871688700000002681,Leenderweg,5614HK,5614HK,EINDHOVEN,29.0,97.0,83.0,86,1x35,2812,28.0,3.0,2016.0
657,Endinet,871688700000002681,Leenderweg,5614HL,5614HL,EINDHOVEN,31.0,100.0,94.0,61,3x25,10971,26.0,13.0,2016.0
658,Endinet,871688700000002681,Leenderweg,5614HM,5614HM,EINDHOVEN,23.0,100.0,96.0,48,1x35,10348,9.0,0.0,2016.0
659,Endinet,871688700000002681,Leenderweg,5614HN,5614HN,EINDHOVEN,10.0,100.0,100.0,60,3x25,7163,30.0,20.0,2016.0
660,Endinet,871688700000002681,Stratumsedijk,5614HP,5614HP,EINDHOVEN,37.0,100.0,100.0,78,1x35,4162,11.0,3.0,2016.0
661,Endinet,871688700000002681,Piuslaan,5614HR,5614HR,EINDHOVEN,21.0,100.0,100.0,62,1x35,3612,33.0,14.0,2016.0
662,Endinet,871688700000002681,Piuslaan,5614HS,5614HS,EINDHOVEN,18.0,100.0,100.0,83,1x35,2633,11.0,6.0,2016.0
663,Endinet,871688700000002681,Achterstraat,5614HT,5614HV,EINDHOVEN,80.0,100.0,100.0,91,1x35,2104,8.0,6.0,2016.0
664,Endinet,871688700000002681,Pastoor Harkxplein,5614HX,5614HX,EINDHOVEN,24.0,100.0,100.0,88,3x25,5281,0.0,0.0,2016.0
665,Endinet,871688700000002681,Pastoor Harkxplein,5614HZ,5614HZ,EINDHOVEN,17.0,100.0,100.0,88,3x25,3702,6.0,6.0,2016.0
666,Endinet,871688700000002681,Leenderweg,5615AA,5615AA,EINDHOVEN,13.0,100.0,100.0,77,3x25,6390,38.0,15.0,2016.0
667,Endinet,871688700000002681,Leenderweg,5615AB,5615AB,EINDHOVEN,35.0,100.0,100.0,63,1x35,5743,9.0,6.0,2016.0
668,Endinet,871688700000002681,Leenderweg,5615AC,5615AC,EINDHOVEN,29.0,97.0,97.0,55,1x35,3683,10.0,7.0,2016.0
669,Endinet,871688700000002681,Leenderweg,5615AD,5615AD,EINDHOVEN,26.0,100.0,100.0,85,1x35,2134,4.0,4.0,2016.0
670,Endinet,871688700000002681,Biesterweg,5615AE,5615AE,EINDHOVEN,28.0,100.0,100.0,43,1x35,3582,54.0,46.0,2016.0
671,Endinet,871688700000002681,Biesterweg,5615AG,5615AG,EINDHOVEN,15.0,100.0,100.0,80,1x35,3675,7.0,0.0,2016.0
672,Endinet,871688700000002681,Biesterweg,5615AH,5615AH,EINDHOVEN,18.0,100.0,100.0,56,1x35,2920,17.0,17.0,2016.0
673,Endinet,871688700000002681,Biesterweg,5615AJ,5615AJ,EINDHOVEN,29.0,100.0,100.0,66,1x35,2912,7.0,3.0,2016.0
674,Endinet,871688700000002681,Biesterdwarsweg,5615AK,5615AL,EINDHOVEN,24.0,100.0,100.0,88,1x35,3122,13.0,13.0,2016.0
675,Endinet,871688700000002681,Anemonestraat,5615AM,5615AM,EINDHOVEN,32.0,100.0,100.0,63,1x35,2523,16.0,6.0,2016.0
676,Endinet,871688700000002681,Versantvoortstraat,5615AN,5615AN,EINDHOVEN,20.0,100.0,100.0,95,1x35,2299,5.0,5.0,2016.0
677,Endinet,871688700000002681,Versantvoortstraat,5615AP,5615AP,EINDHOVEN,16.0,100.0,100.0,88,1x35,2630,6.0,0.0,2016.0
678,Endinet,871688700000002681,Versantvoortstraat,5615AR,5615AR,EINDHOVEN,22.0,100.0,100.0,82,1x35,2719,18.0,14.0,2016.0
679,Endinet,871688700000002681,Versantvoortstraat,5615AS,5615AT,EINDHOVEN,27.0,100.0,96.0,70,3x25,8198,15.0,4.0,2016.0
680,Endinet,871688700000002681,Den Biest,5615AV,5615AV,EINDHOVEN,16.0,100.0,100.0,100,3x25,5425,44.0,13.0,2016.0
681,Endinet,871688700000002681,Crocusstraat,5615BA,5615BA,EINDHOVEN,14.0,100.0,100.0,93,1x35,2702,7.0,0.0,2016.0
682,Endinet,871688700000002681,Bloemenplein,5615BB,5615BB,EINDHOVEN,18.0,100.0,100.0,94,1x35,2247,6.0,6.0,2016.0
683,Endinet,871688700000002681,Bloemenplein,5615BC,5615BC,EINDHOVEN,16.0,100.0,100.0,94,1x35,2395,6.0,6.0,2016.0
684,Endinet,871688700000002681,Narcisstraat,5615BD,5615BD,EINDHOVEN,11.0,100.0,91.0,73,1x35,3156,27.0,9.0,2016.0
685,Endinet,871688700000002681,Jasmijnstraat,5615BE,5615BE,EINDHOVEN,16.0,88.0,100.0,100,1x35,1765,0.0,0.0,2016.0
686,Endinet,871688700000002681,Magnoliastraat,5615BG,5615BG,EINDHOVEN,16.0,100.0,100.0,63,1x35,2601,6.0,6.0,2016.0
687,Endinet,871688700000002681,Magnoliastraat,5615BH,5615BH,EINDHOVEN,16.0,94.0,100.0,56,1x35,3567,31.0,6.0,2016.0
688,Endinet,871688700000002681,Ericastraat,5615BJ,5615BJ,EINDHOVEN,20.0,100.0,100.0,40,1x35,5365,40.0,20.0,2016.0
689,Endinet,871688700000002681,Leliestraat,5615BK,5615BM,EINDHOVEN,43.0,100.0,100.0,72,1x35,3518,21.0,14.0,2016.0
690,Endinet,871688700000002681,Leostraat,5615BN,5615BN,EINDHOVEN,26.0,100.0,100.0,88,1x35,2661,15.0,4.0,2016.0
691,Endinet,871688700000002681,Leostraat,5615BP,5615BP,EINDHOVEN,11.0,100.0,100.0,73,1x35,4355,18.0,9.0,2016.0
692,Endinet,871688700000002681,Aalsterweg,5615CA,5615CA,EINDHOVEN,18.0,100.0,94.0,39,1x35,10768,17.0,11.0,2016.0
693,Endinet,871688700000002681,Aalsterweg,5615CB,5615CB,EINDHOVEN,59.0,100.0,100.0,61,1x35,5636,46.0,3.0,2016.0
694,Endinet,871688700000002681,Aalsterweg,5615CC,5615CD,EINDHOVEN,22.0,100.0,91.0,45,3x25,13467,32.0,5.0,2016.0
695,Endinet,871688700000002681,Aalsterweg,5615CE,5615CE,EINDHOVEN,25.0,100.0,96.0,80,1x35,3540,8.0,0.0,2016.0
696,Endinet,871688700000002681,Aalsterweg,5615CG,5615CG,EINDHOVEN,31.0,100.0,90.0,42,3x25,5188,23.0,6.0,2016.0
697,Endinet,871688700000002681,Aalsterweg,5615CH,5615CH,EINDHOVEN,40.0,100.0,98.0,60,1x35,6503,18.0,8.0,2016.0
698,Endinet,871688700000002681,Aalsterweg,5615CJ,5615CJ,EINDHOVEN,65.0,100.0,100.0,65,1x35,5065,23.0,11.0,2016.0
699,Endinet,871688700000002681,Looiakkerstraat,5615CK,5615CL,EINDHOVEN,52.0,100.0,100.0,83,1x35,3537,15.0,8.0,2016.0
700,Endinet,871688700000002681,Le Sage Ten Broeklaan,5615CP,5615CP,EINDHOVEN,17.0,100.0,100.0,53,3x25,5404,18.0,6.0,2016.0
